subcategory,rank_in_subcategory,percentile_in_subcategory,Source title,tier,Publisher,SJR,impact_index,cluster_raw
Other,441,53.04162219850588,Libyan Journal of Medicine,D: Acceptable,Taylor & Francis,0.446,1.172351599384648,2
Other,441,53.04162219850588,South African Medical Journal,D: Acceptable,South African Medical Association,0.446,1.172351599384648,2
Other,442,52.934898612593386,World of Media,D: Acceptable,"Lomonosov Moscow State University, Faculty of Journalism",0.444,1.1617420826481353,2
Other,442,52.934898612593386,Philosophy and Social Criticism,D: Acceptable,SAGE,0.444,1.1617420826481353,2
Other,443,52.82817502668089,Mathematical Biosciences and Engineering,D: Acceptable,American Institute of Mathematical Sciences,0.443,1.156437324279879,2
Other,443,52.82817502668089,Tzu Chi Medical Journal,D: Acceptable,Wolters Kluwer Health,0.443,1.156437324279879,2
Other,444,52.721451440768405,Medicine and Pharmacy Reports,D: Acceptable,Universitatea de Medicina si Farmacie Iuliu Hatieganu,0.442,1.1511325659116227,2
Other,444,52.721451440768405,Journal of Media Ethics: Exploring Questions of Media Morality,D: Acceptable,Taylor & Francis,0.442,1.1511325659116227,2
Other,445,52.61472785485593,"Journal of Agricultural, Biological, and Environmental Statistics",D: Acceptable,Springer Nature,0.441,1.1458278075433665,2
Other,445,52.61472785485593,Missouri Medicine,D: Acceptable,Missouri State Medical Association,0.441,1.1458278075433665,2
Other,445,52.61472785485593,Electronic News,D: Acceptable,Taylor & Francis,0.441,1.1458278075433665,2
Other,446,52.508004268943445,Polimery w medycynie,D: Acceptable,Wroclaw Medical University,0.44,1.1405230491751102,2
Other,446,52.508004268943445,Disputatio,D: Acceptable,The Philosophy Centre of the University of Lisbon,0.44,1.1405230491751102,2
Other,447,52.40128068303095,Studies in Communication and Media,D: Acceptable,Nomos Verlagsgesellschaft mbH und Co KG,0.439,1.1352182908068538,2
Other,448,52.294557097118464,Secularism and Nonreligion,D: Acceptable,Ubiquity Press,0.438,1.1299135324385974,2
Other,449,52.18783351120597,Open Life Sciences,D: Acceptable,Walter de Gruyter,0.437,1.1246087740703412,2
Other,449,52.18783351120597,Journal of Research in Medical Sciences,D: Acceptable,Wolters Kluwer Health,0.437,1.1246087740703412,2
Other,449,52.18783351120597,Review of Radical Political Economics,D: Acceptable,SAGE,0.437,1.1246087740703412,2
Other,450,52.08110992529349,Pakistan Journal of Medical Sciences,D: Acceptable,Professional Medical Publications,0.436,1.1193040157020848,2
Other,451,51.974386339381006,BMC Research Notes,D: Acceptable,Springer Nature,0.435,1.1139992573338284,2
Other,451,51.974386339381006,Clinical and Translational Discovery,D: Acceptable,John Wiley & Sons,0.435,1.1139992573338284,2
Other,452,51.86766275346852,Wiener Medizinische Wochenschrift,D: Acceptable,Springer Nature,0.434,1.1086944989655723,2
Other,452,51.86766275346852,Translator,D: Acceptable,Taylor & Francis,0.434,1.1086944989655723,2
Other,452,51.86766275346852,Babel,D: Acceptable,Babel-Verlag,0.434,1.1086944989655723,2
Other,453,51.76093916755603,Text and Talk,D: Acceptable,Walter de Gruyter,0.433,1.1033897405973159,2
Other,454,51.654215581643534,Journal of Social Computing,D: Acceptable,Tsinghua University Press,0.432,1.0980849822290595,2
Other,454,51.654215581643534,Revista Mediterranea de Comunicacion,D: Acceptable,Universidad de Alicante,0.432,1.0980849822290595,2
Other,454,51.654215581643534,Studies in Philosophy and Education,D: Acceptable,Springer Nature,0.432,1.0980849822290595,2
Other,455,51.54749199573105,Journal of the Textile Institute,D: Acceptable,Taylor & Francis,0.431,1.092780223860803,2
Other,455,51.54749199573105,Cultural Politics,D: Acceptable,Duke University Press,0.431,1.092780223860803,2
Other,456,51.440768409818574,Journal of Nippon Medical School,D: Acceptable,Medical Association of Nippon Medical School,0.428,1.0768659487560341,2
Other,457,51.33404482390609,International Agrophysics,D: Acceptable,Polska Akademia Nauk,0.427,1.0715611903877778,2
Other,457,51.33404482390609,AMIA Annual Symposium proceedings,D: Acceptable,American Medical Informatics Association,0.427,1.0715611903877778,2
Other,458,51.22732123799359,Ulumuna,D: Acceptable,Universitas Islam Negeri (UIN) Mataram,0.426,1.0662564320195216,2
Other,459,51.12059765208111,Public Culture,D: Acceptable,Duke University Press,0.425,1.0609516736512652,2
Other,459,51.12059765208111,Journal of the Chinese Medical Association,D: Acceptable,Wolters Kluwer Health,0.425,1.0609516736512652,2
Other,460,51.01387406616862,Journal of Applied Biomedicine,D: Acceptable,University of South Bohemia in Ceske Budejovice Faculty of Health and Social Sciences,0.424,1.0556469152830088,2
Other,461,50.907150480256135,Annals of Saudi Medicine,D: Acceptable,King Faisal Specialist Hospital and Research Centre,0.423,1.0503421569147524,2
Other,462,50.80042689434365,Singapore Medical Journal,D: Acceptable,Wolters Kluwer Health,0.42,1.0344278818099835,2
Other,462,50.80042689434365,Saudi Medical Journal,D: Acceptable,Saudi Arabian Armed Forces Hospital,0.42,1.0344278818099835,2
Other,463,50.69370330843117,European Journal of Analytic Philosophy,D: Acceptable,"University of Rijeka, Faculty of Humanities and Social Sciences",0.419,1.029123123441727,2
Other,463,50.69370330843117,Scottish Medical Journal,D: Acceptable,SAGE,0.419,1.029123123441727,2
Other,464,50.58697972251868,Rambam Maimonides Medical Journal,D: Acceptable,Rambam Health Care Campus,0.418,1.023818365073471,2
Other,465,50.48025613660619,Acta Clinica Belgica: International Journal of Clinical and Laboratory Medicine,D: Acceptable,Taylor & Francis,0.417,1.0185136067052145,2
Other,465,50.48025613660619,Journal of Integrative Bioinformatics,D: Acceptable,Walter de Gruyter,0.417,1.0185136067052145,2
Other,465,50.48025613660619,Acta Informatica Medica,D: Acceptable,Avicena Publishing,0.417,1.0185136067052145,2
Other,465,50.48025613660619,TESL-EJ,D: Acceptable,Editorial Board TESL - EJ,0.417,1.0185136067052145,2
Other,465,50.48025613660619,European Journal of Applied Linguistics,D: Acceptable,Walter de Gruyter,0.417,1.0185136067052145,2
Other,466,50.3735325506937,Open Agriculture,D: Acceptable,Walter de Gruyter,0.416,1.0132088483369581,2
Other,466,50.3735325506937,Revista de Investigacion Clinica,D: Acceptable,Instituto Nacional de la Nutricion Salvador Zubiran,0.416,1.0132088483369581,2
Other,467,50.26680896478122,Asian Bioethics Review,D: Acceptable,"National University of Singapore, Department of Biological Sciences, Centre for Biomedical Ethics",0.413,0.9972945732321891,2
Other,468,50.160085378868736,Journal of Philosophy of Education,D: Acceptable,Oxford University Press,0.412,0.9919898148639328,2
Other,469,50.05336179295624,Kantian Review,D: Acceptable,Cambridge University Press,0.411,0.9866850564956765,2
Other,470,49.94663820704376,Journal of Biological Research (Greece),D: Acceptable,Aristotle University of Thessaloniki,0.409,0.9760755397591638,2
Other,470,49.94663820704376,Malaysian Journal of Medical Sciences,D: Acceptable,Universiti Sains Malaysia,0.409,0.9760755397591638,2
Other,471,49.839914621131264,Materia Socio-Medica,D: Acceptable,Academy of Medical Sciences in Bosnia and Herzegovina,0.406,0.9601612646543951,2
Other,471,49.839914621131264,Journal of Medical and Biological Engineering,D: Acceptable,Springer Nature,0.406,0.9601612646543951,2
Other,472,49.73319103521878,Revista Espanola de Educacion Comparada,D: Acceptable,Universidad Nacional de Educacion a Distancia (UNED),0.405,0.9548565062861388,2
Other,473,49.6264674493063,European Science Editing,D: Acceptable,European Association of Science Editors,0.404,0.9495517479178825,2
Other,473,49.6264674493063,Ethics and Social Welfare,D: Acceptable,Taylor & Francis,0.404,0.9495517479178825,2
Other,474,49.519743863393806,Moral Philosophy and Politics,D: Acceptable,Walter de Gruyter,0.403,0.9442469895496263,2
Other,474,49.519743863393806,Nordic Journal of Media Studies,D: Acceptable,Walter de Gruyter,0.403,0.9442469895496263,2
Other,475,49.41302027748132,QJM: An International Journal of Medicine,D: Acceptable,Oxford University Press,0.402,0.9389422311813698,2
Other,476,49.30629669156884,International Journal of Prisoner Health,D: Acceptable,Emerald Publishing,0.4,0.9283327144448572,2
Other,476,49.30629669156884,Keio Journal of Medicine,D: Acceptable,Keio University School of Medicine,0.4,0.9283327144448572,2
Other,477,49.19957310565635,Applied Environmental Education and Communication,D: Acceptable,Taylor & Francis,0.397,0.9124184393400881,2
Other,478,49.092849519743865,Gesture,D: Acceptable,John Benjamins Publishing Company,0.394,0.8965041642353191,2
Other,478,49.092849519743865,Quarterly Journal of Speech,D: Acceptable,Taylor & Francis,0.394,0.8965041642353191,2
Other,479,48.98612593383138,Ethics and International Affairs,D: Acceptable,Cambridge University Press,0.393,0.8911994058670628,2
Other,480,48.87940234791889,Biologia Futura,D: Acceptable,Springer Nature,0.392,0.8858946474988065,2
Other,480,48.87940234791889,MedieKultur,D: Acceptable,Society of Media Researchers In Denmark,0.392,0.8858946474988065,2
Other,481,48.77267876200641,Sultan Qaboos University Medical Journal,D: Acceptable,Sultan Qaboos University,0.391,0.8805898891305501,2
Other,481,48.77267876200641,Food Ethics,D: Acceptable,Springer Nature,0.391,0.8805898891305501,2
Other,482,48.66595517609391,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",D: Acceptable,SAGE,0.389,0.8699803723940376,2
Other,483,48.559231590181426,Medical Hypotheses,D: Acceptable,Elsevier,0.387,0.8593708556575248,2
Other,484,48.45250800426895,Turkish Journal of Medical Sciences,D: Acceptable,TUBITAK,0.386,0.8540660972892685,2
Other,485,48.34578441835645,Atlantic Journal of Communication,D: Acceptable,Taylor & Francis,0.385,0.8487613389210122,2
Other,486,48.23906083244397,Korean Journal of Medical Education,D: Acceptable,Korean Society of Medical Education,0.384,0.843456580552756,2
Other,486,48.23906083244397,Medical Journal of the Islamic Republic of Iran,D: Acceptable,Iran University of Medical Sciences,0.384,0.843456580552756,2
Other,487,48.132337246531485,Medicina Clinica,D: Acceptable,Elsevier,0.383,0.8381518221844995,2
Other,487,48.132337246531485,"Vestnik Sankt-Peterburgskogo Universiteta, Filosofiia i Konfliktologiia",D: Acceptable,Saint Petersburg State University,0.383,0.8381518221844995,2
Other,487,48.132337246531485,Geoscience Communication,D: Acceptable,Copernicus Publications,0.383,0.8381518221844995,2
Other,488,48.025613660618994,Intractable and Rare Diseases Research,D: Acceptable,"International Advancement Center for Medicine and Health Research Co., Ltd.",0.382,0.8328470638162432,2
Other,489,47.91889007470651,Medical Law International,D: Acceptable,SAGE,0.381,0.8275423054479869,2
Other,489,47.91889007470651,Monash Bioethics Review,D: Acceptable,Springer Publishing Company,0.381,0.8275423054479869,2
Other,490,47.81216648879403,Arab Journal of Basic and Applied Sciences,D: Acceptable,Taylor & Francis,0.38,0.8222375470797306,2
Other,490,47.81216648879403,Ochsner Journal,D: Acceptable,Ochsner Clinic,0.38,0.8222375470797306,2
Other,490,47.81216648879403,Creative Industries Journal,D: Acceptable,Taylor & Francis,0.38,0.8222375470797306,2
Other,491,47.705442902881536,Progress in Agricultural Engineering Sciences,D: Acceptable,Akademiai Kiado,0.378,0.8116280303432178,2
Other,491,47.705442902881536,Studies in Language,D: Acceptable,John Benjamins Publishing Company,0.378,0.8116280303432178,2
Other,492,47.59871931696905,Jurnal Ilmiah Islam Futura,D: Acceptable,Universitas Islam Negeri Ar-Raniry,0.377,0.8063232719749616,2
Other,492,47.59871931696905,Christian Bioethics,D: Acceptable,Oxford University Press,0.377,0.8063232719749616,2
Other,493,47.49199573105657,i-com,D: Acceptable,Walter de Gruyter,0.376,0.8010185136067053,2
Other,493,47.49199573105657,Saudi Journal of Medicine and Medical Sciences,D: Acceptable,Wolters Kluwer Health,0.376,0.8010185136067053,2
Other,493,47.49199573105657,Studies in Communication Sciences,D: Acceptable,HBZ Open Publishing Environment,0.376,0.8010185136067053,2
Other,493,47.49199573105657,Constitutional Political Economy,D: Acceptable,Springer Nature,0.376,0.8010185136067053,2
Other,494,47.38527214514407,"Cultura, Lenguaje y Representacion",D: Acceptable,Universitat Jaume I,0.375,0.7957137552384488,2
Other,495,47.278548559231595,Signs and Society,D: Acceptable,Cambridge University Press,0.374,0.7904089968701925,2
Other,495,47.278548559231595,Metaphilosophy,D: Acceptable,John Wiley & Sons,0.374,0.7904089968701925,2
Other,495,47.278548559231595,Res Publica,D: Acceptable,Springer Nature,0.374,0.7904089968701925,2
Other,496,47.1718249733191,Sovremennye Tehnologii v Medicine,D: Acceptable,Privolzhsky Research Medical University,0.373,0.7851042385019362,2
Other,496,47.1718249733191,Journal of English as a Lingua Franca,D: Acceptable,Walter de Gruyter,0.373,0.7851042385019362,2
Other,496,47.1718249733191,East Asian Pragmatics,D: Acceptable,Equinox Publishing Ltd,0.373,0.7851042385019362,2
Other,496,47.1718249733191,Journal of Ethics,D: Acceptable,Springer Nature,0.373,0.7851042385019362,2
Other,496,47.1718249733191,Theory and Event,D: Acceptable,Johns Hopkins University Press,0.373,0.7851042385019362,2
Other,497,47.065101387406614,Education for Health: Change in Learning and Practice,D: Acceptable,Wolters Kluwer Health,0.372,0.77979948013368,2
Other,497,47.065101387406614,Philosophy of the Social Sciences,D: Acceptable,SAGE,0.372,0.77979948013368,2
Other,498,46.95837780149413,African Health Sciences,D: Acceptable,"Makerere University, Medical School",0.37,0.7691899633971673,2
Other,498,46.95837780149413,Scientia et Fides,D: Acceptable,Nicolaus Copernicus University,0.37,0.7691899633971673,2
Other,498,46.95837780149413,Howard Journal of Communications,D: Acceptable,Taylor & Francis,0.37,0.7691899633971673,2
Other,498,46.95837780149413,Western Journal of Communication,D: Acceptable,Taylor & Francis,0.37,0.7691899633971673,2
Other,499,46.85165421558164,Philosophia (United States),D: Acceptable,Springer Nature,0.369,0.763885205028911,2
Other,500,46.744930629669156,Rhetoric Society Quarterly,D: Acceptable,Taylor & Francis,0.368,0.7585804466606546,2
Other,501,46.63820704375667,Bragantia,D: Acceptable,Agronomic Institute of Campinas,0.367,0.7532756882923983,2
Other,501,46.63820704375667,Archives of Iranian Medicine,D: Acceptable,Academy of Medical Sciences of I.R. Iran,0.367,0.7532756882923983,2
Other,502,46.53148345784418,Medical Science Monitor Basic Research,D: Acceptable,"International Scientific Information, Inc.",0.366,0.7479709299241419,2
Other,502,46.53148345784418,"Logos: Revista de Linguistica, Filosofia y Literatura",D: Acceptable,"Universidad de la Serena,Departamento de Artes y Letras",0.366,0.7479709299241419,2
Other,503,46.4247598719317,Legal Theory,D: Acceptable,Cambridge University Press,0.365,0.7426661715558857,2
Other,504,46.318036286019215,Designs for Learning,D: Acceptable,Stockholm University Press,0.364,0.7373614131876293,2
Other,505,46.211312700106724,Reviews on Recent Clinical Trials,D: Acceptable,Bentham Science Publishers,0.363,0.732056654819373,2
Other,505,46.211312700106724,Icono14,D: Acceptable,Scientific Association Icono14,0.363,0.732056654819373,2
Other,505,46.211312700106724,Journal of Digital Media and Policy,D: Acceptable,Intellect Publishers,0.363,0.732056654819373,2
Other,505,46.211312700106724,Ancient Philosophy,D: Acceptable,Philosophy Documentation Center,0.363,0.732056654819373,2
Other,506,46.10458911419424,Journal of Project Management (Canada),D: Acceptable,Growing Science,0.362,0.7267518964511166,2
Other,506,46.10458911419424,Revista de Comunicacion,D: Acceptable,University of Piura,0.362,0.7267518964511166,2
